0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,label
0.04358113066124536,0.19284253508909635,0.03718824333958936,0.026202197943117185,-1.4662955476403223,1.3394803347195494,2.805775882359872,0.24182930937869462,7.442830870649852,-0.04397002824768194,0.11962245270109381,0.24027244257642752,0.3330504866005042,0.7652154964662311,35194.4765712457,0.01946799259441071,848.377358490566,64.11320366031062,69.49705328635386,0.18885741265344666,0.3890462700661001,259.93554016788477,930.800663078134,665.6013868865427,1856.3375901325614,1.3984355823417127,4110.502883588466,0.14937243448624504,0.7299243513995486,71.13114641015993,5.43957748832179,54.995417048579284,93.31259720062208,0.015589316595022521,3.0388531374312906e-05,0.00012921549932359721,0.9765625,13.67755017552152,33.203125,0.19357762502120435,0.44988171432952745,0.35654066064926826,1.1186855352495806,0.14135349890482812,3.476343114918629,64.63456090651557,0.031802756870747614,0.006538178028209463,0.391920481573315,8.514364636661163,1.1201011480193328,0.14053834856269196,3.5342282337277675,65.0,0.04358000644229912,0.19284209846254846,0.037188074939439236,0.043586597903999706,0.1928391274083643,0.037186929059619366,0.04357415834709641,0.1928760732437113,0.03720117962991349,0.043715623358938444,0.1934009160747932,0.037403914338569204,0.043669511298388766,0.1933147401896751,0.03737058877460159,,,,,,,2.0
-0.02425032458138086,0.22028016479279736,0.048523351001141954,-0.03920192335651403,-0.9512676085009748,2.5873809386695354,3.53864854717051,2.2930334644524555,10.429587048797025,-0.16037150464028468,0.06458057897299006,0.17187289537711317,0.2605361986159507,1.0033208510845555,95192.73241399729,0.09368204422326563,902.5128085700978,71.9976336029003,72.06352367562938,0.23671947809878843,0.39888164026095063,437.7048954726542,1050.4453819960056,752.2661768847329,2240.4164543533925,1.3963746002061206,5183.659244417477,0.3847415299178702,0.6309764164194576,66.90013162471593,5.290472376608309,47.39336492890995,85.34850640113798,0.04632859627964791,9.0309154541224e-05,0.0005818939583304976,49.8046875,26.67681019989102,50.78125,0.2883653494383929,0.44532316651950593,0.2663114840421011,1.6154764587802775,0.23791565208690998,2.5571344467007386,70.46691519105312,0.14990869352219413,0.0179561141774409,0.5644868845427189,9.78577983312924,1.6090067660845802,0.2398648567175238,2.449630865516931,79.0,-0.024252198054155988,0.22027852881018603,0.04852263025477996,-0.02421826847904694,0.22027352417863508,0.048520425454075734,-0.02421983699200908,0.22029660030943507,0.04853059210789499,-0.024247215321132894,0.22020446734940372,0.04849000744063461,-0.02408448399564983,0.22058271682991393,0.04865673496406599,,,,,,,2.0
-0.017299680067380762,0.2563450237802176,0.06571277121688034,-0.060091647301145024,-0.9095309492462376,1.9797177772638417,2.889248726510079,3.2273163686534097,13.3272232180203,-0.13892060208797358,0.023983753581674903,0.13649577406041452,0.36667808554924664,1.2654075281272668,118894.36953237763,0.043150273082964256,648.7196396396397,5.978335651955125,5.505650240527142,0.0,0.0,0.7232119161771537,5.332873572985283,11.901057935849224,17.95714342501166,0.44810079925089835,35.74049716743771,0.24930315638507813,-0.38458841954732836,92.4977160847242,0.8506345962905322,89.68609865470852,94.6372239747634,0.059180758089421394,0.00011536210153883313,0.0005328512422565419,7.8125,12.676441634295575,35.15625,0.18279434379352832,0.5714433111757614,0.24576234503071015,1.7079613863494736,0.24819459378173336,3.7669716944481357,64.4816149963951,0.08735618497252735,0.007178995896964039,0.16316663967592313,6.779527325615484,1.709900549469999,0.24853430440499946,3.8074782278678168,61.0,-0.017300179070913562,0.25634481470287185,0.0657126640250497,-0.017291839377704614,0.25635136048508733,0.0657160200225552,-0.017302548589812682,0.2563116860086922,0.06569568038461841,-0.01722059283765373,0.2568580852353359,0.06597607595076307,-0.017217210725562943,0.2566704299280026,0.0658797095994257,,,,,,,7.0
-0.00013361325628127708,0.2467235417204972,0.06087250603910593,-0.05362818161019955,-0.6117811351233298,1.8896204688929101,2.50140160401624,3.3082923632681913,16.201488597118853,-0.13328797877780557,0.04328424053093686,0.26440029467178094,0.3844816180494947,1.2892138520043415,54992.29895620269,0.04299641023200107,973.7950377562028,58.61006994536631,41.425894699087316,0.10151187904967603,0.3045356371490281,427.76910753927234,807.5617596225728,542.5126351687986,1777.8435023306438,1.4885584358257504,3435.1402990007314,0.2153913721843603,1.2990622094763538,61.838334168718035,3.739073015337842,48.504446240905416,77.72020725388602,0.059751990551732706,0.00011647561511059007,0.0005775395353080854,0.9765625,12.157778536039126,49.8046875,0.36657573799756626,0.3792613286955283,0.2541629333069054,1.9243647936140658,0.28803080072340004,2.9101741199116598,68.329373650108,0.08089828040830131,0.008225269732091735,0.17421738570301526,8.084364895475284,1.9310534874963774,0.2876088798289245,2.8999218372898294,63.0,-0.00013370238447840539,0.24672158135238018,0.06087153870501915,-0.00013339112273564878,0.24673434659515753,0.06087783778973932,-0.00013956452686663274,0.24676930899722388,0.06089509186296736,-0.00014073571332167756,0.24674773272195702,0.06088444360342634,-9.236830187921425e-06,0.24686242386466467,0.060941056316337366,,,,,,,4.0
0.018310643032092493,0.21594973128954445,0.04663428644402646,-0.024527158115689358,-0.7648554585006695,1.5281014315900385,2.292956890090708,2.8359749067822015,12.597620267120524,-0.08670227933049675,0.05720670972774907,0.23795891917946263,0.35426173455257454,1.1268497207901447,42761.13993997337,0.01263289473539682,901.834489593657,97.76013484076917,141.561235277647,0.30753968253968256,0.4255952380952381,348.2707499608095,911.3865507215928,2757.931230254591,4017.5885309369933,0.33046021623877136,9557.043964085371,0.39268954879947066,0.8692793322912515,67.31173003861407,7.301106135167715,46.58385093167702,90.22556390977444,0.040696211023336114,7.932984604938814e-05,0.00039803149233239206,3.90625,9.32885870236143,22.4609375,0.3398151360626024,0.45121229822558284,0.20897256571181488,1.453085520031489,0.2310679886284878,3.314411489068133,61.27281746031746,0.018056733915373702,0.00714573656057341,0.20013031682517224,1.658903108151538,1.4530504270848263,0.23077101449945564,3.3299968588107474,61.0,0.018310866503103745,0.21594996872477842,0.046634388992232774,0.018246434691681093,0.2159701285466782,0.046643096424468705,0.018254480588623,0.21598460655940013,0.046649350270618874,0.01826057870467303,0.21601944689646269,0.046664401437453665,0.018034959275537672,0.2147492554661084,0.046117242723247895,,,,,,,2.0
0.005329619288001153,0.2011108581625509,0.040445577270877664,-0.03539404346534996,-0.6632972973151486,1.6891502122773911,2.35244750959254,4.460486353034422,25.723172582594007,-0.07674692183460265,0.017409848966221834,0.1501554602591875,0.2683988468462694,1.2148431073948376,37266.17618631385,0.006001668216138253,1119.5194647201947,102.23241250277151,143.29128021830815,0.2862362971985384,0.37271619975639464,220.90423346424626,1007.8847623772001,2998.838104445387,4227.627100286833,0.3360917552978742,10451.466166136834,-1.200193802851053,5.688965504447005,54.17486358575335,7.18656117756966,43.25883201153569,188.67924528301887,0.03850699723222778,7.506237277237384e-05,0.0003342530026225741,2.9296875,11.361579277452321,25.390625,0.2422701341711157,0.4289430980421854,0.32878676778669896,1.821236130711003,0.24907024692039476,4.093584613506191,52.24604141291108,0.05200038290967537,0.0074700472521541834,0.14895269961873728,1.704153997158595,1.8205317529297043,0.24917502028808183,4.099899620435898,52.0,0.005328442441189202,0.20111086476387852,0.04044557992607504,0.005326432686562692,0.20111085264234238,0.040445575050529946,0.005323210685372519,0.20111121188771433,0.04044571954694513,0.005329691031464968,0.20112297839452126,0.04045045243828306,0.00552204890865612,0.20245812971395657,0.04098929428727327,,,,,,,4.0
-0.04080583712551115,2.38309126517456,5.679123978151285,-0.045608159617952115,-4.106060184209236,4.5825593867293515,8.688619570938588,0.048196284282851935,-1.4301970713869625,-2.4349984289049664,2.2157080335326036,3.2432174435300714,3.4663527128237153,3.7093752610205355,6985666.349500255,0.10014800357810848,530.4958998705222,209.61912272607887,295.56077448848805,0.40889464594127806,0.4637305699481865,1043.424543169152,6867.1945406720115,12851.320580992839,20761.939664834004,0.5343571111928079,43940.176612450916,0.9957298465867255,0.03237366749751658,129.24745184850613,43.573868612017286,50.54759898904802,200.0,5.8145771270959665,0.011334458337419038,0.17495681087045883,49.8046875,50.831054147912816,50.78125,0.43007800913567046,0.3450120102757489,0.22490998058858055,7.551104198627291,2.3826176417990417,0.04747514525948889,70.22841105354058,0.24310827026761114,0.08274018363565214,0.0059516718280355424,12.109927031506258,7.546957180036884,2.3747083622323277,0.04810812113131009,79.0,-0.04081753208108247,2.383087884764578,5.67910786651171,-0.04076713135193819,2.3831204425687584,5.679263043789114,-0.04073081998168127,2.3830591227212214,5.678970782384837,-0.04067795231395788,2.3833138522404473,5.6801849182812,-0.04056575365386226,2.3838052912774086,5.682527666722171,,,,,,,2.0
-0.0017805046620420102,0.20917236375711457,0.043753077759738655,-0.056451647760576804,-0.42997189742442493,1.5181599005437902,1.9481317979682151,3.0915201476062917,12.34055340293961,-0.10110166089190191,0.005023869653258284,0.22134753513704838,0.4533373503679812,1.0095302569505995,53474.55438399678,0.006695027661379869,765.9047021943574,373.23013945799306,567.0776873702354,0.4742785445420326,0.4874529485570891,1462.440058576929,3417.6009247150314,10334.456996269635,15214.497979561595,0.33069961256296887,139300.73699983294,-0.14636268822527357,-1.4973292294787013,109.34414039834923,66.03752905535723,40.08016032064128,200.0,0.04054996126907981,7.904475880912244e-05,0.0004613328149580414,3.90625,7.648525623802309,22.4609375,0.4706978539864276,0.37164185232835223,0.1576602936852202,1.4184107826444845,0.2334944189807178,2.606443791170926,87.1198243412798,0.12444355427246466,0.02530824306410656,0.34879205008197395,8.751415499444898,1.4743125174754117,0.2433745980335288,2.674586303587728,81.0,-0.0017803001683890504,0.20917226537695432,0.04375303660292701,-0.0017855160712059552,0.20915975553719288,0.04374780333637829,-0.0017895684316029572,0.20912059701114818,0.04373142409429904,-0.0017872912474446586,0.20916229790545116,0.04374886686508869,-0.0016497210849862264,0.20986563550039056,0.044043584963982786,,,,,,,3.0
-1.3801838053330971e-05,0.1836130480351657,0.03371375140876407,-0.03444129769422247,-0.18355864804630295,1.3926117451751878,1.5761703932214908,5.236117680093768,28.997003704046517,-0.046178276238063636,-0.023498008273223008,0.05276830107620397,0.12451298754398722,1.1349513944781173,31001.817420610736,0.0062290660750793855,959.7502612330198,84.757120034151,69.33716362394864,0.17468619246861924,0.3064853556485356,237.17627769534354,3535.07754887795,1167.961670268525,4940.215496841819,3.0267068165560636,7183.769396483481,-0.2591359844992104,-0.3659611398293521,63.025553903963534,5.801320084653293,48.899755501222494,80.64516129032258,0.03416059215885875,6.658984826288255e-05,0.0003357223878320094,2.9296875,9.423110838766412,21.484375,0.30913660184239977,0.4954289488789914,0.19543444927860887,1.4133840949832823,0.22959946867817688,4.012711613557066,80.97907949790795,0.07428219933446789,0.01337625279014911,0.034184371696020295,2.266174220176049,1.4350861388399903,0.23298905539565745,4.0151537473382195,81.0,-1.3533957499253544e-05,0.1836140375547986,0.033714114787174995,-1.2427544376954862e-05,0.18361625306121068,0.033714928388238564,-1.3771811996302781e-05,0.18362406119029243,0.033717795848016256,-2.5987483202109173e-06,0.18365257453447661,0.03372826813314149,7.923073325599371e-05,0.184201112076542,0.03393004969023478,,,,,,,3.0
0.05347677708968096,0.23714749387944672,0.056238933853302225,0.03667311499312066,-1.0167243745066141,1.892883274354366,2.9096076488609803,1.0954948807530513,4.921495324583129,-0.061358650024809634,0.1445613346460059,0.3052393045734922,0.4305317143926042,0.9839139241677325,35689.7637516312,0.012924303818009906,750.3345771144278,57.98347464395646,36.13638204217989,0.047322540473225407,0.1917808219178082,463.23043269514324,836.6646736031354,319.8234081677392,1619.718514466018,2.616020754691996,3362.0833317863417,-0.3696548869741143,5.009272316959837,80.49242896556565,7.167357521585425,61.60164271047228,172.41379310344828,0.035408334786612664,6.902209510060948e-05,0.0003283343804572542,4.8828125,10.607222590438413,26.3671875,0.2997646115763649,0.42541794697055463,0.2748174414530804,1.3918346111627637,0.20100989057846155,2.57094230448881,61.24034869240349,0.0223530907742655,0.009247861384397402,0.25949056491520067,5.17449111356771,1.3904260801931716,0.1993962455554167,2.594187230600626,60.0,0.05347750452816638,0.23714887025650072,0.05623958666393461,0.05347495128670932,0.23716325258959714,0.05624640837887706,0.05346692712425162,0.23713620842317984,0.05623358134532178,0.05353615441984338,0.23758011405254081,0.0564443105932183,0.05433232331139302,0.23908758530109983,0.05716287344511069,,,,,,,2.0
